1483250400.0,rain,2017-01-01 13:20:50,2017-01-01 22:45:13,0.11,0,none,19.79,41.59,27.58,0.78,5.4,90,9.15,0.1,1019.27
1483336800.0,rain,2017-01-02 13:20:55,2017-01-02 22:46:02,0.14,0.0066,rain,34.05,45.78,39.76,0.95,5.21,92,3.29,0.68,1015.18
1483423200.0,rain,2017-01-03 13:20:58,2017-01-03 22:46:53,0.18,0.0039,rain,21.76,44.46,34.17,0.91,11.69,311,5.06,0.53,1012.21
1483509600.0,snow,2017-01-04 13:20:59,2017-01-04 22:47:46,0.22,0,none,13.61,22.04,8.91,0.66,11.81,296,9.72,0.08,1021.96
1483596000.0,partly-cloudy-night,2017-01-05 13:20:58,2017-01-05 22:48:40,0.25,0.0006,snow,9.6,16.05,6.93,0.76,7.63,315,7.12,0.39,1020.97
1483682400.0,partly-cloudy-day,2017-01-06 13:20:54,2017-01-06 22:49:35,0.29,0,none,0.55,9.61,-2.72,0.69,6.53,294,9.85,0.07,1028.16
1483768800.0,partly-cloudy-day,2017-01-07 13:20:49,2017-01-07 22:50:32,0.33,0,none,-0.19,20.95,1.91,0.7,6.6,265,9.99,0.06,1036.75
1483855200.0,partly-cloudy-night,2017-01-08 13:20:41,2017-01-08 22:51:30,0.36,0,none,0.94,22.35,4.17,0.68,4.77,156,10,0.07,1039.05
1483941600.0,wind,2017-01-09 13:20:31,2017-01-09 22:52:29,0.4,0,none,20.81,37.88,19.73,0.68,14.15,177,9.99,0.19,1024.56
1484028000.0,rain,2017-01-10 13:20:19,2017-01-10 22:53:29,0.44,0.001,rain,30.66,54.98,37.1,0.79,14.81,203,9.73,0.41,1006.94
1484114400.0,fog,2017-01-11 13:20:05,2017-01-11 22:54:31,0.47,0.0007,rain,26.74,58.59,39.45,0.9,8.78,171,6.38,0.11,1009.91
1484200800.0,rain,2017-01-12 13:19:48,2017-01-12 22:55:33,0.52,0.0029,snow,23.83,42.54,27.87,0.88,9.61,332,6.1,0.47,1021.46
1484287200.0,snow,2017-01-13 13:19:30,2017-01-13 22:56:37,0.55,0,none,20.53,30.5,19.68,0.76,9.11,49,9.95,0.15,1038.03
1484373600.0,snow,2017-01-14 13:19:09,2017-01-14 22:57:41,0.58,0.0024,snow,29.96,31.57,28.52,0.91,3.79,359,5.18,0.62,1033.28
1484460000.0,fog,2017-01-15 13:18:47,2017-01-15 22:58:46,0.62,0.0009,rain,29.59,33.77,29.59,0.91,3.9,74,3.7,0.48,1029.26
1484546400.0,rain,2017-01-16 13:18:22,2017-01-16 22:59:52,0.65,0.0065,rain,33.91,52.64,41.11,0.98,7.1,124,1.6,0.0,1018.81
1484632800.0,clear-day,2017-01-17 13:17:55,2017-01-17 23:00:59,0.68,0.0014,rain,37.76,52.58,39.68,0.91,12.19,263,8.38,1,1015.4
1484719200.0,partly-cloudy-day,2017-01-18 13:17:27,2017-01-18 23:02:07,0.71,0,none,35.83,43.18,34.1,0.86,5.11,233,9.06,0.29,1021.3
1484805600.0,rain,2017-01-19 13:16:56,2017-01-19 23:03:15,0.74,0.0075,rain,36.31,43.8,39.52,0.94,6.83,113,4,0.42,1012.04
1484892000.0,fog,2017-01-20 13:16:23,2017-01-20 23:04:24,0.77,0.0038,rain,42.67,51.25,45.59,0.95,4.17,162,4.28,0.57,1003.32
