1491541261.37,s0,10.00,50.00,s1,27.00,80.60,s2,23.00,73.40,s3,10.50,50.90,s4,10.50,50.90
1491542101.34,s0,10.00,50.00,s1,27.00,80.60,s2,22.75,72.95,s3,10.25,50.45,s4,10.25,50.45
1491543061.51,s0,9.75,49.55,s1,26.75,80.15,s2,22.75,72.95,s3,10.00,50.00,s4,10.00,50.00
1491544861.37,s0,9.75,49.55,s1,26.50,79.70,s2,22.50,72.50,s3,10.50,50.90,s4,10.25,50.45
1491545701.34,s0,9.75,49.55,s1,26.75,80.15,s2,22.50,72.50,s3,10.50,50.90,s4,10.50,50.90
1491546661.49,s0,9.75,49.55,s1,26.75,80.15,s2,22.50,72.50,s3,10.50,50.90,s4,10.50,50.90
1491548461.36,s0,9.50,49.10,s1,27.00,80.60,s2,22.25,72.05,s3,10.25,50.45,s4,10.50,50.90
1491549301.32,s0,9.50,49.10,s1,27.25,81.05,s2,22.25,72.05,s3,10.25,50.45,s4,10.25,50.45
1491550261.48,s0,9.50,49.10,s1,27.25,81.05,s2,22.00,71.60,s3,10.00,50.00,s4,10.25,50.45
1491552061.35,s0,9.25,48.65,s1,27.25,81.05,s2,22.00,71.60,s3,9.75,49.55,s4,10.00,50.00
1491552901.31,s0,9.25,48.65,s1,27.25,81.05,s2,21.75,71.15,s3,9.75,49.55,s4,9.75,49.55
1491553861.47,s0,9.00,48.20,s1,27.25,81.05,s2,21.75,71.15,s3,9.75,49.55,s4,9.75,49.55
1491555661.34,s0,8.75,47.75,s1,27.25,81.05,s2,21.50,70.70,s3,9.75,49.55,s4,9.50,49.10
1491556501.3,s0,8.75,47.75,s1,27.25,81.05,s2,21.50,70.70,s3,9.50,49.10,s4,9.50,49.10
1491557461.46,s0,8.50,47.30,s1,27.25,81.05,s2,21.50,70.70,s3,9.25,48.65,s4,9.25,48.65
1491559261.31,s0,8.25,46.85,s1,27.00,80.60,s2,21.25,70.25,s3,9.25,48.65,s4,9.00,48.20
1491560101.27,s0,8.25,46.85,s1,27.00,80.60,s2,21.25,70.25,s3,9.00,48.20,s4,9.00,48.20
1491561061.42,s0,8.25,46.85,s1,27.00,80.60,s2,21.00,69.80,s3,9.00,48.20,s4,8.75,47.75
1491562861.28,s0,7.75,45.95,s1,27.00,80.60,s2,21.00,69.80,s3,8.75,47.75,s4,8.50,47.30
1491563701.24,s0,7.75,45.95,s1,26.75,80.15,s2,20.75,69.35,s3,8.50,47.30,s4,8.50,47.30
1491564661.42,s0,7.75,45.95,s1,26.75,80.15,s2,20.75,69.35,s3,8.50,47.30,s4,8.25,46.85
