1493614861.9,s0,16.75,62.15,s1,24.75,76.55,s2,28.25,82.85,s3,17.75,63.95,s4,18.25,64.85
1493615701.88,s0,16.75,62.15,s1,24.50,76.10,s2,28.25,82.85,s3,17.75,63.95,s4,18.00,64.40
1493616661.78,s0,16.50,61.70,s1,24.50,76.10,s2,28.00,82.40,s3,17.50,63.50,s4,17.75,63.95
1493618461.65,s0,16.25,61.25,s1,24.25,75.65,s2,28.00,82.40,s3,17.00,62.60,s4,17.25,63.05
1493619301.62,s0,16.00,60.80,s1,24.25,75.65,s2,28.00,82.40,s3,17.00,62.60,s4,17.25,63.05
1493620261.52,s0,16.00,60.80,s1,24.25,75.65,s2,28.00,82.40,s3,17.00,62.60,s4,17.00,62.60
1493622061.39,s0,15.75,60.35,s1,24.00,75.20,s2,27.75,81.95,s3,16.75,62.15,s4,16.75,62.15
1493622901.35,s0,15.75,60.35,s1,24.00,75.20,s2,27.75,81.95,s3,16.75,62.15,s4,16.75,62.15
1493623861.26,s0,15.50,59.90,s1,24.00,75.20,s2,27.75,81.95,s3,16.75,62.15,s4,16.75,62.15
1493625661.13,s0,15.25,59.45,s1,23.75,74.75,s2,27.50,81.50,s3,16.50,61.70,s4,16.50,61.70
1493626502.1,s0,15.25,59.45,s1,23.75,74.75,s2,27.50,81.50,s3,16.25,61.25,s4,16.25,61.25
1493627461.27,s0,15.25,59.45,s1,23.50,74.30,s2,27.25,81.05,s3,16.00,60.80,s4,16.25,61.25
1493629261.14,s0,14.75,58.55,s1,23.50,74.30,s2,27.25,81.05,s3,15.75,60.35,s4,15.75,60.35
1493630102.11,s0,14.75,58.55,s1,23.25,73.85,s2,27.00,80.60,s3,15.75,60.35,s4,15.75,60.35
1493631061.28,s0,14.50,58.10,s1,23.00,73.40,s2,27.00,80.60,s3,15.50,59.90,s4,15.50,59.90
1493632861.14,s0,14.25,57.65,s1,22.75,72.95,s2,26.75,80.15,s3,15.25,59.45,s4,15.50,59.90
1493633702.1,s0,14.25,57.65,s1,22.75,72.95,s2,26.75,80.15,s3,15.25,59.45,s4,15.25,59.45
1493634661.27,s0,14.25,57.65,s1,22.75,72.95,s2,26.75,80.15,s3,15.25,59.45,s4,15.25,59.45
1493636461.13,s0,14.00,57.20,s1,22.50,72.50,s2,26.50,79.70,s3,15.50,59.90,s4,15.00,59.00
1493637302.09,s0,14.00,57.20,s1,22.50,72.50,s2,26.50,79.70,s3,15.25,59.45,s4,15.00,59.00
1493638261.29,s0,13.75,56.75,s1,22.50,72.50,s2,26.25,79.25,s3,15.25,59.45,s4,14.75,58.55
1493640061.19,s0,13.75,56.75,s1,22.25,72.05,s2,26.00,78.80,s3,15.00,59.00,s4,14.75,58.55
1493640902.16,s0,13.50,56.30,s1,22.25,72.05,s2,26.00,78.80,s3,15.00,59.00,s4,14.75,58.55
1493641861.5,s0,13.50,56.30,s1,22.00,71.60,s2,26.00,78.80,s3,15.00,59.00,s4,14.50,58.10
1493643661.36,s0,13.50,56.30,s1,22.00,71.60,s2,25.75,78.35,s3,14.75,58.55,s4,14.50,58.10
1493644501.33,s0,13.50,56.30,s1,22.00,71.60,s2,25.75,78.35,s3,15.25,59.45,s4,14.50,58.10
1493645461.51,s0,13.50,56.30,s1,22.00,71.60,s2,25.50,77.90,s3,15.50,59.90,s4,14.50,58.10
1493647261.38,s0,13.25,55.85,s1,21.25,70.25,s2,25.50,77.90,s3,14.50,58.10,s4,14.50,58.10
1493648101.35,s0,12.50,54.50,s1,19.75,67.55,s2,25.25,77.45,s3,13.25,55.85,s4,13.75,56.75
1493649061.52,s0,12.50,54.50,s1,19.25,66.65,s2,25.25,77.45,s3,12.75,54.95,s4,13.75,56.75
1493650861.39,s0,12.25,54.05,s1,18.50,65.30,s2,25.00,77.00,s3,12.75,54.95,s4,13.50,56.30
1493651701.35,s0,12.50,54.50,s1,18.50,65.30,s2,25.00,77.00,s3,12.75,54.95,s4,13.50,56.30
1493652661.52,s0,12.25,54.05,s1,18.50,65.30,s2,24.75,76.55,s3,12.75,54.95,s4,13.50,56.30
1493654461.39,s0,12.00,53.60,s1,18.00,64.40,s2,24.50,76.10,s3,12.25,54.05,s4,13.00,55.40
1493655301.36,s0,11.75,53.15,s1,17.75,63.95,s2,24.50,76.10,s3,12.25,54.05,s4,13.00,55.40
1493656261.53,s0,11.75,53.15,s1,17.50,63.50,s2,24.50,76.10,s3,12.25,54.05,s4,12.75,54.95
1493658061.4,s0,12.00,53.60,s1,17.50,63.50,s2,24.25,75.65,s3,12.25,54.05,s4,12.75,54.95
1493658901.37,s0,12.75,54.95,s1,17.75,63.95,s2,24.25,75.65,s3,13.00,55.40,s4,13.25,55.85
1493659861.53,s0,12.50,54.50,s1,17.75,63.95,s2,24.00,75.20,s3,13.00,55.40,s4,13.50,56.30
1493661661.4,s0,11.75,53.15,s1,17.25,63.05,s2,24.00,75.20,s3,12.25,54.05,s4,13.00,55.40
1493662501.37,s0,12.25,54.05,s1,17.25,63.05,s2,24.00,75.20,s3,12.50,54.50,s4,13.00,55.40
1493663461.54,s0,12.25,54.05,s1,17.25,63.05,s2,23.75,74.75,s3,12.50,54.50,s4,13.25,55.85
1493665261.41,s0,12.50,54.50,s1,17.25,63.05,s2,23.75,74.75,s3,12.75,54.95,s4,13.25,55.85
1493666101.38,s0,12.75,54.95,s1,18.00,64.40,s2,23.75,74.75,s3,14.00,57.20,s4,13.25,55.85
1493667061.55,s0,13.25,55.85,s1,18.50,65.30,s2,23.75,74.75,s3,15.00,59.00,s4,13.75,56.75
1493668861.43,s0,14.25,57.65,s1,19.25,66.65,s2,23.75,74.75,s3,15.50,59.90,s4,14.75,58.55
1493669701.39,s0,14.25,57.65,s1,19.50,67.10,s2,23.75,74.75,s3,15.75,60.35,s4,15.00,59.00
1493670661.56,s0,14.25,57.65,s1,19.75,67.55,s2,23.75,74.75,s3,15.75,60.35,s4,15.25,59.45
1493672461.42,s0,14.50,58.10,s1,20.00,68.00,s2,23.75,74.75,s3,15.50,59.90,s4,15.25,59.45
1493673301.39,s0,14.50,58.10,s1,20.00,68.00,s2,23.75,74.75,s3,15.75,60.35,s4,15.25,59.45
1493674261.57,s0,14.50,58.10,s1,20.25,68.45,s2,23.75,74.75,s3,15.75,60.35,s4,15.50,59.90
1493676061.44,s0,14.00,57.20,s1,20.25,68.45,s2,23.75,74.75,s3,15.50,59.90,s4,15.25,59.45
1493676901.41,s0,14.00,57.20,s1,20.25,68.45,s2,23.75,74.75,s3,15.25,59.45,s4,15.00,59.00
1493677861.57,s0,14.00,57.20,s1,20.25,68.45,s2,24.00,75.20,s3,15.00,59.00,s4,15.00,59.00
1493679661.44,s0,14.00,57.20,s1,20.50,68.90,s2,24.00,75.20,s3,15.50,59.90,s4,14.75,58.55
1493680501.4,s0,14.00,57.20,s1,20.50,68.90,s2,24.00,75.20,s3,15.75,60.35,s4,15.00,59.00
1493681461.57,s0,14.00,57.20,s1,20.50,68.90,s2,24.00,75.20,s3,15.75,60.35,s4,15.00,59.00
1493683261.43,s0,13.75,56.75,s1,20.50,68.90,s2,24.00,75.20,s3,15.50,59.90,s4,14.75,58.55
1493684101.4,s0,13.75,56.75,s1,20.50,68.90,s2,23.75,74.75,s3,15.50,59.90,s4,14.75,58.55
1493685061.57,s0,13.50,56.30,s1,20.50,68.90,s2,23.75,74.75,s3,15.25,59.45,s4,14.50,58.10
1493686861.44,s0,13.50,56.30,s1,20.50,68.90,s2,23.75,74.75,s3,15.00,59.00,s4,14.25,57.65
1493687701.41,s0,13.25,55.85,s1,20.50,68.90,s2,23.75,74.75,s3,14.75,58.55,s4,14.25,57.65
1493688661.57,s0,13.00,55.40,s1,20.25,68.45,s2,23.75,74.75,s3,14.75,58.55,s4,14.00,57.20
