1494046861.89,s0,13.50,56.30,s1,15.50,59.90,s2,16.25,61.25,s3,13.75,56.75,s4,14.00,57.20
1494047701.86,s0,13.50,56.30,s1,15.25,59.45,s2,16.25,61.25,s3,13.50,56.30,s4,13.75,56.75
1494048662.02,s0,13.25,55.85,s1,15.25,59.45,s2,16.00,60.80,s3,13.50,56.30,s4,13.50,56.30
1494050461.89,s0,13.00,55.40,s1,14.75,58.55,s2,15.75,60.35,s3,13.25,55.85,s4,13.25,55.85
1494051301.85,s0,13.00,55.40,s1,14.75,58.55,s2,15.75,60.35,s3,13.00,55.40,s4,13.25,55.85
1494052262.02,s0,12.75,54.95,s1,14.50,58.10,s2,15.50,59.90,s3,13.00,55.40,s4,13.00,55.40
1494054061.89,s0,12.75,54.95,s1,14.25,57.65,s2,15.25,59.45,s3,13.00,55.40,s4,13.00,55.40
1494054901.85,s0,12.75,54.95,s1,14.25,57.65,s2,15.25,59.45,s3,13.00,55.40,s4,13.00,55.40
1494055862.02,s0,12.75,54.95,s1,14.25,57.65,s2,15.25,59.45,s3,12.75,54.95,s4,12.75,54.95
1494057661.89,s0,12.75,54.95,s1,14.00,57.20,s2,15.00,59.00,s3,12.75,54.95,s4,12.75,54.95
1494058501.85,s0,12.50,54.50,s1,13.75,56.75,s2,14.75,58.55,s3,12.75,54.95,s4,12.75,54.95
1494059462.02,s0,12.50,54.50,s1,13.75,56.75,s2,14.75,58.55,s3,12.75,54.95,s4,12.75,54.95
1494061261.89,s0,12.50,54.50,s1,13.50,56.30,s2,14.50,58.10,s3,12.75,54.95,s4,12.75,54.95
1494062101.85,s0,12.50,54.50,s1,13.50,56.30,s2,14.50,58.10,s3,12.75,54.95,s4,12.75,54.95
1494063062.02,s0,12.50,54.50,s1,13.50,56.30,s2,14.50,58.10,s3,12.75,54.95,s4,12.75,54.95
1494064861.88,s0,12.50,54.50,s1,13.25,55.85,s2,14.25,57.65,s3,12.50,54.50,s4,12.50,54.50
1494065701.84,s0,12.50,54.50,s1,13.25,55.85,s2,14.25,57.65,s3,12.50,54.50,s4,12.50,54.50
1494066662.0,s0,12.50,54.50,s1,13.25,55.85,s2,14.00,57.20,s3,12.50,54.50,s4,12.50,54.50
1494068461.87,s0,12.25,54.05,s1,13.00,55.40,s2,14.00,57.20,s3,12.25,54.05,s4,12.50,54.50
1494069301.83,s0,12.25,54.05,s1,13.00,55.40,s2,13.75,56.75,s3,12.25,54.05,s4,12.50,54.50
1494070262.02,s0,12.25,54.05,s1,13.00,55.40,s2,13.75,56.75,s3,12.25,54.05,s4,12.25,54.05
1494072061.88,s0,12.00,53.60,s1,12.75,54.95,s2,13.75,56.75,s3,12.25,54.05,s4,12.25,54.05
1494072901.85,s0,12.00,53.60,s1,12.75,54.95,s2,13.50,56.30,s3,12.25,54.05,s4,12.25,54.05
1494073861.19,s0,12.00,53.60,s1,12.75,54.95,s2,13.50,56.30,s3,12.25,54.05,s4,12.25,54.05
1494075662.06,s0,12.00,53.60,s1,12.75,54.95,s2,13.50,56.30,s3,12.25,54.05,s4,12.25,54.05
1494076502.02,s0,12.25,54.05,s1,12.75,54.95,s2,13.25,55.85,s3,12.25,54.05,s4,12.25,54.05
1494077461.19,s0,12.25,54.05,s1,12.75,54.95,s2,13.25,55.85,s3,12.25,54.05,s4,12.25,54.05
1494079262.06,s0,12.75,54.95,s1,12.75,54.95,s2,13.25,55.85,s3,12.50,54.50,s4,12.50,54.50
1494080102.01,s0,12.75,54.95,s1,12.75,54.95,s2,13.25,55.85,s3,12.50,54.50,s4,12.75,54.95
1494081061.18,s0,13.00,55.40,s1,13.00,55.40,s2,13.00,55.40,s3,12.75,54.95,s4,13.00,55.40
1494082862.05,s0,13.50,56.30,s1,13.00,55.40,s2,13.00,55.40,s3,13.25,55.85,s4,13.50,56.30
1494083702.01,s0,13.75,56.75,s1,13.25,55.85,s2,13.00,55.40,s3,13.50,56.30,s4,13.75,56.75
1494084661.17,s0,14.25,57.65,s1,13.25,55.85,s2,13.00,55.40,s3,13.75,56.75,s4,14.25,57.65
1494086462.03,s0,15.00,59.00,s1,13.50,56.30,s2,13.25,55.85,s3,14.50,58.10,s4,14.75,58.55
1494087302.0,s0,15.25,59.45,s1,13.50,56.30,s2,13.25,55.85,s3,14.75,58.55,s4,15.25,59.45
1494088261.16,s0,15.75,60.35,s1,13.75,56.75,s2,13.25,55.85,s3,15.00,59.00,s4,15.75,60.35
1494090062.02,s0,16.50,61.70,s1,14.00,57.20,s2,13.25,55.85,s3,15.75,60.35,s4,16.50,61.70
1494090901.99,s0,16.75,62.15,s1,14.25,57.65,s2,13.50,56.30,s3,16.00,60.80,s4,16.75,62.15
1494091861.16,s0,16.75,62.15,s1,14.25,57.65,s2,13.50,56.30,s3,16.25,61.25,s4,17.00,62.60
1494093662.02,s0,17.50,63.50,s1,14.50,58.10,s2,13.75,56.75,s3,16.75,62.15,s4,17.50,63.50
1494094502.0,s0,17.75,63.95,s1,14.75,58.55,s2,13.75,56.75,s3,17.00,62.60,s4,17.75,63.95
1494095461.17,s0,18.00,64.40,s1,15.00,59.00,s2,14.00,57.20,s3,17.25,63.05,s4,18.00,64.40
1494097262.03,s0,17.25,63.05,s1,15.25,59.45,s2,14.00,57.20,s3,16.75,62.15,s4,17.50,63.50
1494098102.0,s0,17.75,63.95,s1,15.50,59.90,s2,14.25,57.65,s3,17.25,63.05,s4,18.00,64.40
1494099061.16,s0,18.50,65.30,s1,15.75,60.35,s2,14.25,57.65,s3,17.50,63.50,s4,18.50,65.30
1494100862.03,s0,19.25,66.65,s1,16.25,61.25,s2,14.50,58.10,s3,18.50,65.30,s4,19.25,66.65
1494101701.99,s0,19.25,66.65,s1,16.50,61.70,s2,14.75,58.55,s3,18.75,65.75,s4,19.50,67.10
1494102661.17,s0,20.25,68.45,s1,16.75,62.15,s2,14.75,58.55,s3,19.25,66.65,s4,20.25,68.45
1494104462.04,s0,20.25,68.45,s1,17.25,63.05,s2,15.00,59.00,s3,19.75,67.55,s4,20.50,68.90
1494105302.01,s0,20.50,68.90,s1,17.50,63.50,s2,15.25,59.45,s3,19.75,67.55,s4,20.75,69.35
1494106261.18,s0,20.50,68.90,s1,17.75,63.95,s2,15.50,59.90,s3,19.75,67.55,s4,20.75,69.35
1494108062.05,s0,21.00,69.80,s1,18.25,64.85,s2,15.75,60.35,s3,20.25,68.45,s4,21.25,70.25
1494108902.01,s0,20.75,69.35,s1,18.25,64.85,s2,16.00,60.80,s3,20.25,68.45,s4,21.25,70.25
1494109861.17,s0,20.50,68.90,s1,18.25,64.85,s2,16.00,60.80,s3,20.00,68.00,s4,21.00,69.80
1494111662.04,s0,21.00,69.80,s1,18.50,65.30,s2,16.25,61.25,s3,20.50,68.90,s4,21.00,69.80
1494112502.01,s0,21.25,70.25,s1,18.75,65.75,s2,16.50,61.70,s3,20.75,69.35,s4,21.25,70.25
1494113461.17,s0,21.50,70.70,s1,18.75,65.75,s2,16.50,61.70,s3,21.00,69.80,s4,21.50,70.70
1494115262.05,s0,21.00,69.80,s1,19.00,66.20,s2,16.75,62.15,s3,20.50,68.90,s4,21.00,69.80
1494116102.01,s0,20.50,68.90,s1,19.00,66.20,s2,17.00,62.60,s3,20.00,68.00,s4,20.75,69.35
1494117061.18,s0,20.25,68.45,s1,19.00,66.20,s2,17.00,62.60,s3,19.75,67.55,s4,20.50,68.90
1494118862.05,s0,19.25,66.65,s1,18.75,65.75,s2,17.25,63.05,s3,19.25,66.65,s4,19.75,67.55
1494119702.01,s0,18.75,65.75,s1,18.75,65.75,s2,17.50,63.50,s3,18.50,65.30,s4,19.25,66.65
1494120661.18,s0,18.75,65.75,s1,18.50,65.30,s2,17.50,63.50,s3,18.25,64.85,s4,19.00,66.20
1494122462.06,s0,18.00,64.40,s1,18.25,64.85,s2,17.50,63.50,s3,17.75,63.95,s4,18.25,64.85
1494123302.02,s0,17.75,63.95,s1,18.00,64.40,s2,17.50,63.50,s3,17.50,63.50,s4,18.00,64.40
1494124261.18,s0,17.25,63.05,s1,17.75,63.95,s2,17.50,63.50,s3,17.00,62.60,s4,17.50,63.50
1494126062.05,s0,16.50,61.70,s1,17.50,63.50,s2,17.50,63.50,s3,16.25,61.25,s4,16.75,62.15
1494126902.01,s0,16.00,60.80,s1,17.25,63.05,s2,17.50,63.50,s3,16.00,60.80,s4,16.50,61.70
1494127861.18,s0,15.75,60.35,s1,17.00,62.60,s2,17.50,63.50,s3,15.75,60.35,s4,16.25,61.25
1494129662.05,s0,15.00,59.00,s1,16.75,62.15,s2,17.25,63.05,s3,15.00,59.00,s4,15.50,59.90
1494130502.01,s0,14.75,58.55,s1,16.50,61.70,s2,17.25,63.05,s3,14.75,58.55,s4,15.25,59.45
1494131461.17,s0,14.50,58.10,s1,16.25,61.25,s2,17.00,62.60,s3,14.50,58.10,s4,15.00,59.00
