1493787661.89,s0,13.75,56.75,s1,22.75,72.95,s2,26.75,80.15,s3,14.75,58.55,s4,15.00,59.00
1493788501.86,s0,13.75,56.75,s1,22.75,72.95,s2,26.75,80.15,s3,14.75,58.55,s4,14.75,58.55
1493789462.02,s0,13.50,56.30,s1,22.50,72.50,s2,26.50,79.70,s3,14.50,58.10,s4,14.50,58.10
1493791261.89,s0,13.00,55.40,s1,22.00,71.60,s2,26.25,79.25,s3,13.50,56.30,s4,14.00,57.20
1493792101.86,s0,12.75,54.95,s1,21.50,70.70,s2,26.25,79.25,s3,13.25,55.85,s4,13.75,56.75
1493793062.03,s0,12.75,54.95,s1,21.00,69.80,s2,26.00,78.80,s3,13.00,55.40,s4,13.50,56.30
1493794861.9,s0,12.25,54.05,s1,20.75,69.35,s2,25.75,78.35,s3,12.75,54.95,s4,13.00,55.40
1493795701.87,s0,12.00,53.60,s1,20.50,68.90,s2,25.75,78.35,s3,12.50,54.50,s4,12.75,54.95
1493796662.03,s0,12.00,53.60,s1,20.25,68.45,s2,25.50,77.90,s3,12.50,54.50,s4,12.50,54.50
1493798461.9,s0,11.50,52.70,s1,19.75,67.55,s2,25.25,77.45,s3,12.00,53.60,s4,12.25,54.05
1493799301.87,s0,11.50,52.70,s1,19.50,67.10,s2,25.25,77.45,s3,11.75,53.15,s4,12.00,53.60
1493800262.04,s0,11.25,52.25,s1,19.25,66.65,s2,25.00,77.00,s3,11.50,52.70,s4,11.75,53.15
1493802061.9,s0,11.00,51.80,s1,19.00,66.20,s2,24.75,76.55,s3,11.25,52.25,s4,11.50,52.70
1493802901.87,s0,10.75,51.35,s1,18.75,65.75,s2,24.75,76.55,s3,11.25,52.25,s4,11.50,52.70
1493803862.02,s0,10.75,51.35,s1,18.50,65.30,s2,24.50,76.10,s3,11.00,51.80,s4,11.25,52.25
1493805661.89,s0,10.75,51.35,s1,18.25,64.85,s2,24.25,75.65,s3,11.00,51.80,s4,11.25,52.25
1493806501.85,s0,10.75,51.35,s1,18.25,64.85,s2,24.25,75.65,s3,11.25,52.25,s4,11.25,52.25
1493807462.02,s0,10.75,51.35,s1,18.00,64.40,s2,24.00,75.20,s3,11.25,52.25,s4,11.25,52.25
1493809261.89,s0,10.75,51.35,s1,18.00,64.40,s2,23.75,74.75,s3,11.25,52.25,s4,11.25,52.25
1493810101.85,s0,10.75,51.35,s1,18.00,64.40,s2,23.75,74.75,s3,11.00,51.80,s4,11.25,52.25
1493811062.04,s0,10.75,51.35,s1,17.75,63.95,s2,23.75,74.75,s3,11.00,51.80,s4,11.25,52.25
1493812861.91,s0,10.75,51.35,s1,17.75,63.95,s2,23.50,74.30,s3,11.25,52.25,s4,11.25,52.25
1493813701.88,s0,10.75,51.35,s1,17.50,63.50,s2,23.25,73.85,s3,11.25,52.25,s4,11.25,52.25
1493814661.22,s0,10.75,51.35,s1,17.50,63.50,s2,23.25,73.85,s3,11.25,52.25,s4,11.25,52.25
