1489018505.14,57.22,30,clear sky,0,280,2.1,1
1489022104.69,52.23,37,clear sky,0,244.502,5.25,1
1489025702.75,49.69,45,clear sky,0,239.003,5.05,1
1489029303.5,44.67,65,clear sky,0,239.003,5.05,1
1489032903.32,40.32,50,clear sky,0,239.003,5.05,1
1489036504.86,38.12,74,clear sky,0,198,2.16,1
1489040103.46,36.0,86,clear sky,0,198,2.16,1
1489043703.38,35.94,86,clear sky,0,360,1.5,1
1489047303.2,35.58,80,clear sky,0,50,2.1,1
1489050904.94,35.6,74,clear sky,0,70,1.5,1
1489054505.79,34.88,74,clear sky,0,70,2.6,1
1489058104.27,35.62,74,clear sky,0,50,2.6,1
1489061705.35,35.19,69,clear sky,0,60,3.1,1
1489065306.67,33.06,74,clear sky,0,40,3.1,1
1489068905.39,37.31,60,clear sky,0,70,3.1,1
1489072503.43,42.76,52,clear sky,0,70,7.2,1
1489076106.0,47.44,45,clear sky,0,70,5.1,1
1489079703.39,51.42,40,clear sky,0,90,5.7,1
1489083305.71,54.68,40,clear sky,0,90,3.6,1
1489086904.04,57.18,35,clear sky,0,50,4.1,1
1489090505.88,58.64,61,clear sky,0,50,4.6,1
1489094105.25,57.97,32,clear sky,0,50,5.1,1
1489097702.78,56.52,37,clear sky,0,30,5.1,1
1489101304.61,54.72,37,broken clouds,0,40,3.1,75
