1488673503.41,56.79,38,clear sky,0,140,4.6,1
1488677102.92,52.11,50,clear sky,0,130,6.2,1
1488680703.57,49.98,57,clear sky,0,130,5.1,1
1488684303.9,49.26,61,clear sky,0,130,4.6,1
1488687903.54,49.23,46,clear sky,0,170,6.2,1
1488691503.09,47.05,50,clear sky,0,180,6.2,1
1488695104.86,46.33,50,clear sky,0,190,7.2,1
1488698703.64,45.23,50,clear sky,0,190,6.2,1
1488702303.57,44.49,50,clear sky,0,180,6.2,1
1488705903.32,44.15,53,clear sky,0,180,6.7,1
1488709503.44,44.56,57,clear sky,0,180,5.7,1
1488713103.76,44.2,61,clear sky,0,180,5.7,1
1488716703.23,45.28,61,overcast clouds,0,180,6.2,90
1488720303.15,46.0,61,overcast clouds,0,160,6.2,90
1488723903.48,48.9,64,overcast clouds,0,170,6.7,90
1488727503.29,52.5,46,overcast clouds,0,170,5.7,90
1488731102.98,57.2,41,overcast clouds,0,180,8.2,90
1488734703.94,59.0,41,overcast clouds,0,180,6.2,90
1488738303.27,58.64,41,overcast clouds,0,190,8.2,90
1488741902.84,58.66,47,overcast clouds,0,190,8.2,90
1488745503.28,59.0,47,overcast clouds,0,180,8.7,90
1488749103.2,58.6,51,overcast clouds,0,190,9.3,90
1488752703.1,56.46,67,overcast clouds,0,190,9.3,90
1488756303.78,55.4,71,overcast clouds,0,180,9.3,90
