1488241502.88,55.02,44,clear sky,0,150,5.7,1
1488245103.03,53.92,50,few clouds,0,140,4.6,20
1488248703.52,52.84,54,scattered clouds,0,140,6.7,40
1488252303.11,52.84,66,broken clouds,0,150,7.7,75
1488255903.11,52.84,66,overcast clouds,0,150,7.2,90
1488259503.48,52.11,66,moderate rain,0,150,8.7,75
1488263105.04,51.42,76,moderate rain,0,160,6.7,40
1488266703.09,52.14,81,scattered clouds,0,180,8.2,40
1488270303.51,52.48,76,scattered clouds,0,180,9.3,40
1488273902.82,52.14,81,scattered clouds,0,180,7.7,40
1488277503.39,51.78,81,thunderstorm,0,180,6.7,75
1488281105.24,51.78,87,overcast clouds,0,180,6.2,90
1488284703.08,52.86,87,broken clouds,0,180,6.2,75
1488288303.61,52.5,93,mist,0,180,6.7,90
1488291903.25,53.94,93,mist,0,180,6.7,90
1488295503.96,55.38,87,mist,0,190,5.1,90
1488299104.28,57.88,82,mist,0,190,6.7,90
1488302704.4,61.12,77,overcast clouds,0,190,6.7,90
1488306303.61,64.29,68,scattered clouds,0,200,9.8,40
1488309903.31,67.21,64,scattered clouds,0,200,10.3,40
1488313503.54,68.29,64,broken clouds,0,190,6.7,75
1488317103.58,69.03,64,broken clouds,0,190,7.2,75
1488320703.48,68.67,60,scattered clouds,0,180,6.7,40
1488324303.26,67.6,68,thunderstorm,0,180,7.7,1
