1491525303.78,50.36,53,overcast clouds,0,320,6.7,90
1491528903.12,48.94,57,clear sky,0,310,4.6,1
1491532503.39,46.4,61,clear sky,0,310,4.6,1
1491536103.68,45.3,61,broken clouds,0,310,4.6,75
1491539703.07,44.2,61,broken clouds,0,320,5.7,75
1491543303.32,42.75,65,clear sky,0,300,5.7,1
1491546902.88,42.06,70,clear sky,0,300,5.7,1
1491550504.22,40.96,70,clear sky,0,320,5.7,1
1491554103.59,39.2,80,clear sky,0,360,5.7,1
1491557703.91,37.06,90,clear sky,0,10,2.6,1
1491561303.33,35.98,80,clear sky,0,330,2.6,1
1491564903.23,35.24,80,clear sky,0,300,2.6,1
1491568504.27,35.6,80,clear sky,0,310,3.1,1
1491572103.71,38.84,100,clear sky,0,330,4.6,1
1491575704.49,43.18,56,clear sky,0,320,6.2,1
1491579303.27,45.32,48,clear sky,0,330,6.2,1
1491582903.82,47.84,45,clear sky,0,330,5.7,1
1491586503.25,51.1,46,clear sky,0,330,6.7,1
1491590104.08,52.9,40,clear sky,0,340,6.2,1
1491593703.16,54.7,37,clear sky,0,330,6.7,1
1491597303.48,55.78,35,clear sky,0,330,4.1,1
1491600903.13,56.86,35,clear sky,0,320,4.6,1
1491604504.21,56.86,35,clear sky,0,310,4.1,1
1491608103.32,56.5,32,clear sky,0,320,4.6,1
