1489883703.58,42.44,60,overcast clouds,0,340,4.1,90
1489887303.5,39.2,64,overcast clouds,0,350,3.1,90
1489890902.9,36.68,69,clear sky,0,290,1.5,1
1489894503.1,35.62,74,clear sky,0,334,2.76,1
1489898104.15,33.84,78,clear sky,0,330.002,1.26,1
1489901703.25,32.77,86,clear sky,0,220,1.5,1
1489905303.79,31.71,92,clear sky,0,330.002,1.26,1
1489908903.7,31.33,92,clear sky,0,320.5,1.31,1
1489912503.32,28.78,86,clear sky,0,320.5,1.31,1
1489916103.84,30.25,86,clear sky,0,320.5,1.31,1
1489919703.45,27.99,92,clear sky,0,41.5031,1.26,1
1489923303.27,28.4,86,mist,0,220,1.5,1
1489926903.59,27.34,86,mist,0,260,1.5,1
1489930503.51,30.24,86,mist,0,147.004,2.07,1
1489934103.11,37.08,83,clear sky,0,110,1.5,1
1489937703.44,42.8,60,clear sky,0,140,4.1,1
1489941302.85,46.06,56,clear sky,0,150,5.1,1
1489944903.28,48.24,52,clear sky,0,140,4.1,1
1489948503.09,50.4,88,overcast clouds,0,160,4.1,90
1489952108.3,52.18,50,clear sky,0,140,5.1,1
1489955703.22,54.34,46,clear sky,0,150,6.7,1
1489959303.03,55.78,47,clear sky,0,160,5.1,1
1489962903.05,55.8,50,clear sky,0,150,7.2,1
1489966503.19,55.44,46,clear sky,0,160,6.2,1
