1505522104.85,79.43,54,clear sky,0,170,2.6,1
1505525702.87,73.99,64,clear sky,0,160,3.1,1
1505529303.72,70.75,77,clear sky,0,156.5,3.51,1
1505532903.3,70.75,68,clear sky,0,156.5,3.51,1
1505536503.62,69.85,72,clear sky,0,188.003,3.46,1
1505540103.23,68.14,82,clear sky,0,188.003,3.46,1
1505543703.36,65.48,82,clear sky,0,170,2.1,1
1505547303.59,64.06,88,clear sky,0,177,2.97,1
1505550903.3,63.0,87,clear sky,0,130,1.5,1
1505554503.32,63.55,87,clear sky,0,177,2.97,1
1505558103.35,60.82,93,clear sky,0,161.002,2.77,1
1505561703.27,60.1,93,mist,0,161.002,2.77,1
1505565302.98,61.18,93,mist,0,161.002,2.77,1
1505568903.41,66.2,88,clear sky,0,160,2.1,1
1505572503.65,72.81,78,clear sky,0,180,2.1,1
1505576102.85,78.21,73,clear sky,0,180,2.6,1
1505583303.41,84.22,51,few clouds,0,200,4.6,20
1505586903.02,85.69,48,few clouds,0,190,1.5,20
1505590503.05,87.22,45,clear sky,0,190,3.1,1
1505594102.97,88.39,43,scattered clouds,0,180,2.6,40
1505601303.11,87.19,40,clear sky,0,150,3.6,1
1505604903.85,85.42,51,clear sky,0,170,2.6,1
