1499906103.33,88.86,70,clear sky,0,210,1.5,1
1499909703.36,85.96,66,clear sky,0,220,3.1,1
1499913303.07,84.18,70,clear sky,0,180,5.7,1
1499916902.99,83.46,83,clear sky,0,200,1.5,1
1499920503.67,82.4,79,broken clouds,0,210,2.1,75
1499924102.74,82.02,74,clear sky,0,210,4.6,1
1499927703.48,80.62,88,scattered clouds,0,205.5,4.63,40
1499931302.79,79.14,78,clear sky,0,210,4.6,1
1499934903.04,78.4,78,clear sky,0,240,3.1,1
1499938503.34,78.4,78,clear sky,0,230,3.6,1
1499942103.06,77.7,78,clear sky,0,230,3.6,1
1499945703.39,76.64,83,thunderstorm with rain,0,250,3.1,1
1499949303.51,77.36,78,thunderstorm,0,290,3.6,90
1499952902.92,77.0,78,clear sky,0,290,2.1,1
1499956503.56,78.42,78,clear sky,0,290,3.1,1
1499960103.07,80.6,78,clear sky,0,310,4.1,1
1499963702.99,82.4,74,broken clouds,0,280,4.1,75
1499967303.43,82.44,78,clear sky,0,260,3.6,1
1499970903.85,83.48,70,broken clouds,0,250,2.6,75
1499974503.16,84.16,62,scattered clouds,0,330,3.6,40
1499978103.49,83.82,70,overcast clouds,0,280,3.6,90
1499981703.72,83.84,69,broken clouds,0,280,4.1,75
1499985303.13,83.5,69,few clouds,0,300,3.1,20
1499988903.36,83.46,66,clear sky,0,310,4.1,1
