1496621703.4,81.59,38,clear sky,0,220,1.5,1
1496625303.83,78.08,65,clear sky,0,200,3.6,1
1496628903.75,76.64,65,clear sky,0,210,2.6,1
1496632503.56,74.48,65,clear sky,0,220,1.5,1
1496636103.79,73.4,69,clear sky,0,220,2.1,1
1496639703.41,71.98,78,clear sky,0,211.504,3.68,1
1496643302.94,71.24,78,clear sky,0,211.504,3.68,1
1496646903.37,70.56,83,clear sky,0,211.504,3.68,1
1496650502.78,69.8,83,mist,0,235.001,2.8,1
1496654103.19,69.1,88,mist,0,235.001,2.8,1
1496657703.41,68.4,88,mist,0,235.001,2.8,1
1496661303.54,66.24,100,mist,0,264,3.65,1
1496664903.67,66.94,94,mist,0,264,3.65,1
1496668503.29,70.48,83,clear sky,0,264,3.65,1
1496672103.21,73.69,78,clear sky,0,286,3.29,1
1496675704.46,77.99,61,clear sky,0,320,1.5,1
1496679303.08,81.63,37,clear sky,0,286,3.29,1
1496682905.51,85.62,24,clear sky,0,346.501,4.27,1
1496686503.18,88.88,19,clear sky,0,350,4.1,1
1496690103.5,89.94,22,clear sky,0,340,1.5,1
1496693703.42,91.78,24,clear sky,0,10,5.7,1
1496697303.64,91.42,24,clear sky,0,10,4.6,1
1496700903.56,91.06,26,clear sky,0,350,3.1,1
1496704504.41,90.34,38,clear sky,0,30,7.7,1
