1498781704.12,83.14,62,scattered clouds,0,240,2.1,40
1498785303.02,81.72,62,scattered clouds,0,230,2.1,40
1498788903.65,79.21,65,clear sky,0,202.501,7.21,1
1498792503.16,77.43,69,clear sky,0,250,3.1,1
1498796103.39,75.22,73,clear sky,0,202.501,7.21,1
1498799704.13,74.14,83,clear sky,0,223.002,5.36,1
1498803303.53,73.76,83,broken clouds,0,223.002,5.36,75
1498806903.45,72.3,83,light rain,0,223.002,5.36,40
1498810503.38,71.6,88,light rain,0,261.003,1.87,90
1498814103.19,71.58,83,scattered clouds,0,180,2.1,40
1498817703.21,70.84,88,mist,0,261.003,1.87,1
1498821303.64,71.26,94,clear sky,0,348.004,2.46,1
1498824903.15,72.73,94,clear sky,0,130,2.6,1
1498828503.88,75.2,83,clear sky,0,160,1.5,1
1498832103.29,77.02,78,scattered clouds,0,210,5.7,40
1498835704.03,79.16,65,broken clouds,0,230,1.5,75
1498839303.13,79.52,58,light rain,0,240,2.6,40
1498842903.05,79.12,61,light rain,0,280,2.1,75
1498846503.99,80.22,69,light intensity drizzle,0,240,3.6,75
1498850103.23,79.86,54,clear sky,0,270,2.6,1
1498853703.32,80.62,51,clear sky,0,300,3.1,1
1498857304.05,82.06,58,clear sky,0,300,2.6,1
1498860903.66,82.38,54,clear sky,0,270,2.1,1
1498864503.68,83.14,58,clear sky,0,280,2.6,1
