1493771703.53,57.94,58,clear sky,0,290,4.6,1
1493775302.87,55.04,62,clear sky,0,320,4.1,1
1493778903.71,52.54,71,clear sky,0,280,2.1,1
1493782503.82,49.98,71,clear sky,0,300,1.5,1
1493786103.08,48.2,81,clear sky,0,350,2.1,1
1493789702.83,46.4,81,clear sky,0,40,1.5,1
1493793303.43,45.7,87,clear sky,0,359,2.61,1
1493796903.73,44.64,93,clear sky,0,40,1.5,1
1493800502.99,42.82,87,clear sky,0,60,1.5,1
1493804103.28,41.41,100,clear sky,0,70,2.1,1
1493807703.25,41.81,100,clear sky,0,50,3.1,1
1493811303.38,43.23,93,clear sky,0,90,2.6,1
1493814903.1,44.98,87,scattered clouds,0,110,2.6,40
1493818502.91,45.99,93,few clouds,0,100,4.1,20
1493822103.42,47.5,87,scattered clouds,0,110,4.1,40
1493825702.9,48.94,76,overcast clouds,0,120,4.6,90
1493829303.02,48.92,70,drizzle,0,130,5.7,90
1493832903.55,48.56,81,moderate rain,0,110,4.1,90
1493836504.52,48.54,87,moderate rain,0,100,4.6,90
1493840103.86,48.54,87,light rain,0,120,5.7,90
1493843703.19,48.54,93,light rain,0,110,4.6,90
1493847303.88,48.54,87,moderate rain,0,90,5.7,90
1493850903.57,48.54,87,light rain,0,90,7.7,90
1493854503.37,48.18,93,moderate rain,0,80,4.6,90
