1493339103.61,53.94,62,overcast clouds,0,248.506,2.72,90
1493342703.71,53.2,66,overcast clouds,0,230,2.1,90
1493346303.2,52.14,76,overcast clouds,0,150,1.5,90
1493349902.82,50.68,71,clear sky,0,206.004,1.46,1
1493353502.98,49.26,87,clear sky,0,206.004,1.46,1
1493357103.32,49.26,87,clear sky,0,170,2.6,1
1493360705.28,49.98,81,overcast clouds,0,90,4.1,90
1493364302.9,49.98,81,clear sky,0,130,2.6,1
1493367903.44,48.88,81,few clouds,0,160,3.6,20
1493371503.07,49.6,81,clear sky,0,130,1.5,1
1493375106.32,49.6,81,scattered clouds,0,110,3.6,40
1493378703.78,49.6,81,light intensity drizzle,0,90,3.6,1
1493382303.07,49.98,87,light rain,0,130,3.6,90
1493385903.58,51.78,81,overcast clouds,0,150,5.7,90
1493389503.18,52.5,81,overcast clouds,0,140,5.7,90
1493393103.79,53.6,81,light intensity drizzle,0,130,6.2,90
1493396703.68,53.6,87,moderate rain,0,120,3.1,90
1493400303.59,55.38,87,light rain,0,130,4.1,90
1493403903.21,56.44,82,light rain,0,140,5.7,90
1493407503.76,56.44,87,light rain,0,160,5.1,90
1493411102.9,56.1,93,light rain,0,130,6.2,90
1493414702.94,55.74,93,light rain,0,150,5.1,90
1493418304.0,57.16,87,mist,0,160,8.2,90
1493421903.86,56.8,87,mist,0,150,6.7,90
