1504743903.13,60.82,63,broken clouds,0,310,2.1,75
1504747502.93,55.78,81,clear sky,0,290,2.1,1
1504751103.67,53.96,76,clear sky,0,310,2.1,1
1504754703.68,51.82,87,clear sky,0,240,2.6,1
1504758302.98,50.38,93,clear sky,0,250,3.1,1
1504761902.96,49.33,93,clear sky,0,249.5,1.27,1
1504765504.57,50.02,87,clear sky,0,240,2.1,1
1504769103.18,49.41,93,clear sky,0,249.5,1.27,1
1504772702.88,47.17,93,clear sky,0,223.505,2.41,1
1504776307.82,46.44,93,clear sky,0,240,1.5,1
1504779903.54,45.7,93,clear sky,0,223.505,2.41,1
1504783503.04,46.11,93,clear sky,0,228.002,1.91,1
1504787103.25,45.7,93,clear sky,0,250,2.6,1
1504790703.48,51.82,81,clear sky,0,240,1.5,1
1504794303.11,54.68,81,clear sky,0,256.501,2.27,1
1504797903.44,63.3,63,few clouds,0,250,3.1,20
1504801503.76,67.26,45,clear sky,0,280,4.6,1
1504805102.95,67.57,46,broken clouds,0,260,4.6,75
1504808703.59,69.78,43,scattered clouds,0,290,5.1,40
1504812303.82,71.6,40,scattered clouds,0,270,4.1,40
1504815903.64,72.66,38,broken clouds,0,270,4.6,75
1504819503.49,72.28,38,broken clouds,0,330,3.6,75
1504823103.27,72.3,38,clear sky,0,270,3.1,1
1504826702.9,71.6,38,clear sky,0,290,3.6,1
