1502584502.83,73.99,47,few clouds,0,360,4.6,20
1502588102.69,68.31,64,clear sky,0,10,2.6,1
1502591704.04,65.3,68,clear sky,0,20,2.1,1
1502595303.04,64.11,72,clear sky,0,10,3.1,1
1502598903.71,61.74,87,clear sky,0,40,2.1,1
1502602503.71,61.16,82,clear sky,0,8.50211,1.96,1
1502606103.84,59.31,87,clear sky,0,8.50211,1.96,1
1502609703.29,58.41,87,clear sky,0,44.5014,1.36,1
1502613303.68,56.14,93,clear sky,0,50,2.1,1
1502616903.3,55.71,93,mist,0,44.5014,1.36,1
1502620503.21,54.82,100,clear sky,0,39.0049,1.61,1
1502624103.54,55.13,100,mist,0,40,2.1,1
1502627703.86,56.01,93,mist,0,40,2.1,1
1502631303.73,62.62,87,clear sky,0,83.5,2.75,1
1502634903.76,67.44,88,light rain,0,120,2.1,1
1502638503.22,71.92,68,clear sky,0,110,2.6,1
1502642103.81,74.03,60,clear sky,0,100,3.1,1
1502649303.75,77.02,50,clear sky,0,90,2.6,1
1502652903.31,77.61,50,clear sky,0,120,3.1,1
1502656502.86,78.24,53,clear sky,0,150,1.5,1
1502660103.25,78.49,47,clear sky,0,110,3.1,1
1502663708.57,77.61,47,scattered clouds,0,140,3.1,40
1502667303.09,75.51,53,clear sky,0,140,1.5,1
