1496622903.75,79.86,61,clear sky,0,220,5.7,1
1496626503.36,78.08,69,clear sky,0,210,5.1,1
1496630103.38,75.54,78,clear sky,0,220,5.7,1
1496633703.81,74.48,78,clear sky,0,230,5.7,1
1496637303.22,73.38,78,clear sky,0,220,5.1,1
1496640902.94,72.32,83,clear sky,0,250,3.1,1
1496644503.39,71.24,83,clear sky,0,220,3.1,1
1496648103.61,70.52,88,mist,0,240,2.6,20
1496651703.11,69.8,88,clear sky,0,270,2.1,1
1496655303.23,69.8,88,clear sky,0,250,2.1,1
1496658903.56,67.62,94,mist,0,230,3.1,1
1496662503.07,66.54,94,mist,0,240,2.6,1
1496666103.1,69.78,88,mist,0,280,3.1,1
1496669703.53,72.68,83,clear sky,0,270,3.1,1
1496673303.35,77.02,73,clear sky,0,280,3.1,1
1496676902.86,81.3,57,haze,0,300,3.6,1
1496684103.82,88.12,29,clear sky,0,350,2.6,1
1496687703.32,89.96,22,clear sky,0,40,4.1,1
1496691303.33,91.78,21,clear sky,0,20,4.1,1
1496694903.36,92.14,24,clear sky,0,360,4.1,1
1496698503.89,91.42,22,clear sky,0,350,4.1,1
1496702103.81,91.06,25,few clouds,0,350,4.1,20
1496705703.03,88.18,29,clear sky,0,30,9.8,1
