1495844103.61,77.77,69,overcast clouds,0,10,2.6,90
1495847703.73,75.94,78,overcast clouds,0,32.0004,2.06,90
1495851303.34,74.16,83,broken clouds,0,360,2.1,75
1495854903.05,72.72,88,overcast clouds,0,60,2.1,90
1495858503.58,70.57,88,overcast clouds,0,59,1.86,90
1495862103.6,69.12,94,scattered clouds,0,74.502,2.92,40
1495865704.97,67.32,100,scattered clouds,0,74.502,2.92,40
1495869303.24,66.65,100,clear sky,0,74.502,2.92,1
1495872903.4,64.08,100,mist,0,81.0008,2.62,1
1495876503.48,63.0,100,fog,0,81.0008,2.62,90
1495880103.49,62.28,93,mist,0,340,2.6,20
1495883703.54,61.52,100,fog,0,340,1.5,90
1495887303.74,61.5,100,fog,0,10,2.6,90
1495890903.26,62.22,93,mist,0,30,5.1,90
1495894504.0,62.98,100,mist,0,40,4.1,90
1495905303.22,69.78,69,clear sky,0,130,2.6,1
1495908903.45,71.83,65,scattered clouds,0,130,3.1,40
1495912503.27,75.56,61,clear sky,0,100.502,2.46,1
1495916104.31,77.23,54,clear sky,0,80,1.5,1
1495919703.6,78.03,47,clear sky,0,106.501,2.46,1
1495923303.32,79.11,51,clear sky,0,60,1.5,1
1495926903.24,78.06,54,clear sky,0,130,2.1,1
