1486539837.8,0,{},{}
1486542603.91,0,{},{}
1486546203.21,0,{},{}
1486549803.42,0,{},{}
1486553403.76,0,{},{}
1486557003.67,0,{},{}
1486560603.18,0,{},{}
1486564203.2,0,{},{}
1486567804.35,0,{},{}
1486571404.47,0,{},{}
1486575004.48,0,{},{}
1486578602.98,0,{},{}
1486582203.27,0,{},{}
1486585807.85,0,{},{}
1486589405.39,0,{},{}
1486593004.87,0,{},{}
1486596603.05,0,{},{}
1486600203.67,0,{},{}
1486603808.3,0,{},{}
1486607404.73,0,{},{}
1486611005.88,0,{},{}
1486614603.75,0,{},{}
1486618203.56,0,{},{}
1486621804.23,0,{},{}
1486625403.5,0,{},{}
1486629003.22,0,{},{}
1486632606.0,0,{},{}
1486636204.47,0,{},{}
1486639803.87,0,{},{}
1486643403.89,0,{},{}
1486647003.01,0,{},{}
1486650604.33,0,{},{}
1486654203.21,0,{},{}
1486657803.95,0,{},{}
1486661404.49,0,{},{}
1486665003.49,0,{},{}
1486668603.43,0,{},{}
1486672204.34,0,{},{}
1486675803.94,0,{},{}
1486679403.44,0,{},{}
1486683005.04,0,{},{}
1486686604.94,0,{},{}
1486690203.2,0,{},{}
1486693803.73,0,{},{}
1486697405.14,0,{},{}
1486701003.25,0,{},{}
1486704603.76,0,{},{}
1486708204.08,0,{},{}
1486711803.7,0,{},{}
1486715403.42,0,{},{}
1486719003.34,0,{},{}
1486722603.15,0,{},{}
1486726205.96,0,{},{}
1486729803.7,0,{},{}
1486733405.0,0,{},{}
1486737005.02,0,{},{}
1486740604.27,0,{},{}
1486744203.84,0,{},{}
1486747803.94,0,{},{}
1486751403.91,0,{},{}
1486755003.92,0,{},{}
1486758604.07,0,{},{}
1486762203.9,0,{},{}
1486765803.47,0,{},{}
1486769403.89,0,{},{}
1486773003.82,0,{},{}
1486776604.98,0,{},{}
1486780203.05,0,{},{}
1486783803.37,0,{},{}
1486787404.21,0,{},{}
1486791003.81,0,{},{}
1486794604.54,0,{},{}
1486798203.43,0,{},{}
1486801803.67,0,{},{}
1486805403.61,0,{},{}
1486809003.71,0,{},{}
1486812604.24,0,{},{}
1486816203.54,0,{},{}
1486819803.24,0,{},{}
1486823404.09,0,{},{}
1486827003.6,0,{},{}
1486830603.23,0,{},{}
1486834204.56,0,{},{}
1486837802.89,0,{},{}
1486841405.54,0,{},{}
1486845006.25,0,{},{}
1486848604.64,0,{},{}
1486852205.03,0,{},{}
1486855804.16,0.105,{u'3h': 0.105},{}
1486859404.49,0.105,{u'3h': 0.105},{}
1486863003.39,0.105,{u'3h': 0.105},{}
1486866604.42,0.4,{u'3h': 0.4},{}
1486870204.71,0.4,{u'3h': 0.4},{}
1486873803.42,0.4,{u'3h': 0.4},{}
1486877404.05,2.255,{u'3h': 2.255},{}
1486881004.46,2.255,{u'3h': 2.255},{}
1486884603.27,2.255,{u'3h': 2.255},{}
1486888204.67,1.115,{u'3h': 1.115},{}
1486891803.63,1.115,{u'3h': 1.115},{}
1486895403.55,1.115,{u'3h': 1.115},{}
1486899003.36,0.25,{u'3h': 0.25},{}
1486902603.58,0.25,{u'3h': 0.25},{}
1486906204.72,0.25,{u'3h': 0.25},{}
1486909804.44,0.165,{u'3h': 0.165},{}
1486913403.43,0,{},{}
1486917003.96,0,{},{}
1486920603.57,0,{},{}
1486924205.39,0,{},{}
1486927802.85,0,{},{}
1486931404.91,0,{},{}
1486935005.8,0,{},{}
1486938603.55,0,{},{}
1486942204.49,0,{},{}
1486945853.35,0,{},{}
1486949404.44,0,{},{}
1486953004.07,0,{},{}
1486956603.68,0,{},{}
1486960204.31,0,{},{}
1486963805.12,0,{},{}
1486967403.73,0,{},{}
1486971004.65,0,{},{}
1486974602.88,0,{},{}
1486978203.77,0,{},{}
1486981804.5,0,{},{}
1486985403.11,0,{},{}
1486989003.62,0,{},{}
1486992604.47,0,{},{}
1486996203.56,0,{},{}
1486999806.95,0,{},{}
1487003404.0,0,{},{}
1487007003.5,0,{},{}
1487010604.8,0,{},{}
1487014204.56,0,{},{}
1487017803.76,0,{},{}
1487021404.96,0,{},{}
1487025003.2,0,{},{}
1487028604.78,0,{},{}
1487032203.73,0,{},{}
1487035803.85,0,{},{}
1487039404.68,0,{},{}
1487043003.66,0,{},{}
1487046604.29,0,{},{}
1487050203.85,0,{},{}
1487053803.85,0,{},{}
1487057403.24,0,{},{}
1487061003.52,0,{},{}
1487064604.22,0,{},{}
1487068203.91,0,{},{}
1487071803.52,0,{},{}
1487075404.45,0,{},{}
1487079003.96,0,{},{}
1487082606.23,0,{},{}
1487086203.51,0,{},{}
1487089804.12,0,{},{}
1487093404.44,0,{},{}
1487097004.99,0,{},{}
1487100604.99,0,{},{}
1487104205.2,0,{},{}
1487107803.19,0,{},{}
1487111403.81,0,{},{}
1487115006.08,0,{},{}
1487118603.45,0,{},{}
1487122204.12,0,{},{}
1487125803.37,0,{},{}
1487129403.6,0,{},{}
1487133003.73,0,{},{}
1487136603.75,0,{},{}
1487140203.97,0,{},{}
1487143803.48,0,{},{}
1487147404.01,0,{},{}
1487151004.78,0,{},{}
1487154604.05,0,{},{}
1487158204.37,0,{},{}
1487161806.64,0,{},{}
1487165404.09,0,{},{}
1487169003.81,0,{},{}
1487172605.93,0,{},{}
1487176202.89,0,{},{}
1487179803.45,0,{},{}
1487183404.89,0,{},{}
1487187006.59,0,{},{}
1487190606.47,0,{},{}
1487194204.55,0,{},{}
1487197804.16,0,{},{}
1487201403.76,0,{},{}
1487205006.38,0,{},{}
1487208603.8,0,{},{}
1487212206.39,0,{},{}
1487215804.09,0,{},{}
1487219403.76,0,{},{}
1487223004.28,0,{},{}
1487226605.82,0,{},{}
1487230203.59,0,{},{}
1487233803.92,0,{},{}
1487237404.46,0,{},{}
1487241005.47,0,{},{}
1487244604.09,0,{},{}
1487248203.8,0,{},{}
1487251803.72,0,{},{}
1487255403.24,0,{},{}
1487259003.75,0,{},{}
1487262605.35,0,{},{}
1487266203.47,0,{},{}
1487269810.16,0,{},{}
1487273404.13,0,{},{}
1487277003.22,0,{},{}
1487280605.5,0,{},{}
1487284203.31,0,{},{}
1487287806.24,0,{},{}
1487291405.18,0,{},{}
1487295004.75,0,{},{}
1487298602.81,0,{},{}
1487302203.87,0,{},{}
1487305803.58,0,{},{}
1487309404.32,0,{},{}
1487313003.92,0,{},{}
1487316603.32,0,{},{}
1487320203.33,0,{},{}
1487323803.66,0,{},{}
1487327403.27,0,{},{}
1487331003.29,0,{},{}
1487334604.74,0,{},{}
1487338204.14,0,{},{}
1487341803.64,0,{},{}
1487345403.37,0,{},{}
1487349005.15,0,{},{}
1487352606.65,0,{},{}
1487356205.05,0,{},{}
1487359805.27,0,{},{}
1487363403.86,0,{},{}
1487367004.18,0,{},{}
1487370606.25,0,{},{}
1487374203.5,0,{},{}
1487377804.45,0,{},{}
1487381403.56,0,{},{}
1487385003.28,0,{},{}
1487388602.97,0,{},{}
1487392203.49,0,{},{}
1487395803.82,0,{},{}
1487399404.15,0,{},{}
1487403003.36,0,{},{}
1487406603.37,0,{},{}
1487410203.6,0,{},{}
1487413803.25,0,{},{}
1487417403.42,0,{},{}
1487421003.1,0,{},{}
1487424603.02,0,{},{}
1487428206.21,0,{},{}
1487431803.19,0,{},{}
1487435404.26,0,{},{}
1487439003.39,0,{},{}
1487442603.37,0,{},{}
1487446203.86,0,{},{}
1487449804.49,0,{},{}
1487453405.55,0,{},{}
1487457004.15,0,{},{}
1487460604.89,0,{},{}
1487464203.24,0,{},{}
1487467803.83,0,{},{}
1487471404.2,0,{},{}
1487475004.12,0,{},{}
1487478603.81,0,{},{}
1487482203.39,0,{},{}
1487485803.25,0,{},{}
