1504916103.45,77.79,44,clear sky,0,109.002,1.31,1
1504919710.75,69.89,60,clear sky,0,109.002,1.31,1
1504923303.7,63.34,77,clear sky,0,93.5001,3.07,1
1504926903.3,60.49,87,clear sky,0,200,1.5,1
1504930503.13,58.69,87,clear sky,0,93.5001,3.07,1
1504934103.87,57.94,87,clear sky,0,109.004,2.62,1
1504937703.47,57.18,76,clear sky,0,70,1.5,1
1504941303.8,56.07,76,clear sky,0,80,1.5,1
1504944902.8,55.04,87,clear sky,0,80,2.6,1
1504948502.93,54.68,87,clear sky,0,100,1.5,1
1504952103.07,53.24,93,clear sky,0,79.5028,3.62,1
1504955703.98,51.76,93,clear sky,0,90,1.5,1
1504959303.72,51.78,100,clear sky,0,83.0018,2.98,1
1504962903.68,52.79,87,clear sky,0,100,1.5,1
1504966503.45,58.19,77,clear sky,0,130,1.5,1
1504970103.58,64.29,68,clear sky,0,130,1.5,1
1504973703.7,70.03,53,clear sky,0,110,2.1,1
1504977303.01,77.34,47,clear sky,0,110,2.6,1
1504980903.34,78.37,41,clear sky,0,140,2.1,1
1504984503.88,80.6,39,scattered clouds,0,190.008,1.56,40
1504988103.38,81.27,34,broken clouds,0,180,1.5,75
1504991703.5,81.68,34,broken clouds,0,80,3.1,75
1504995303.41,80.62,36,scattered clouds,0,90,2.1,40
1504998903.61,80.24,36,broken clouds,0,90,4.6,75
