1487896508.19,59.0,77,haze,0,150,3.1,20
1487900103.35,56.88,87,clear sky,0,100,2.1,1
1487903703.87,54.73,87,broken clouds,0,70,3.1,75
1487907302.7,56.14,82,overcast clouds,0,110,4.6,90
1487910902.82,56.5,82,few clouds,0,110,4.6,20
1487914503.43,57.96,82,few clouds,0,90,4.1,20
1487918103.66,57.58,82,moderate rain,0,130,4.1,1
1487921703.43,58.98,77,clear sky,0,160,7.2,1
1487925302.88,58.98,77,clear sky,0,170,6.2,1
1487928903.71,60.8,77,clear sky,0,180,8.2,1
1487932503.43,60.08,77,clear sky,0,180,7.7,1
1487936102.93,60.8,82,thunderstorm,0,170,8.2,75
1487939703.67,60.8,82,light rain,0,180,8.2,1
1487943303.19,59.38,82,clear sky,0,170,7.2,1
1487946903.29,60.8,82,clear sky,0,190,6.7,1
1487950503.4,62.6,77,clear sky,0,190,8.7,1
1487954103.64,64.4,68,clear sky,0,210,10.8,1
1487957703.46,61.14,68,overcast clouds,0,210,9.3,90
1487961302.98,57.96,71,overcast clouds,0,290,7.7,90
1487964903.6,56.1,71,overcast clouds,0,270,6.2,90
1487968503.1,53.98,81,overcast clouds,0,270,5.7,90
1487972103.74,52.9,71,overcast clouds,0,270,9.3,90
1487975703.1,51.46,62,broken clouds,0,290,9.3,75
1487979302.96,48.92,66,few clouds,0,280,7.2,20
