1506990903.54,76.41,44,clear sky,0,150,4.1,1
1506994503.66,72.66,46,clear sky,0,140,3.6,1
1506998103.48,71.6,49,clear sky,0,150,5.1,1
1507001703.0,70.7,56,clear sky,0,150,4.6,1
1507005303.53,70.36,60,clear sky,0,160,6.2,1
1507008903.13,69.71,68,clear sky,0,160,4.6,1
1507012506.66,69.49,73,clear sky,0,160,6.2,1
1507016103.17,68.61,77,clear sky,0,160,5.7,1
1507019703.0,66.9,77,clear sky,0,160,5.1,1
1507023303.74,66.51,82,clear sky,0,170,4.6,1
1507026902.85,66.81,82,clear sky,0,170,5.7,1
1507030503.58,68.02,82,overcast clouds,0,180,4.6,90
1507034103.19,68.31,77,overcast clouds,0,190,4.1,90
1507037703.01,69.78,73,overcast clouds,0,170,4.6,90
1507041303.04,71.62,73,overcast clouds,0,180,4.6,90
1507044903.17,73.09,73,overcast clouds,0,180,7.2,90
1507048503.4,76.08,64,thunderstorm,0,190,8.7,75
1507052103.52,78.46,65,overcast clouds,0,190,7.2,90
1507055703.13,76.08,69,light rain,0,190,7.7,90
1507059304.18,74.88,69,haze,0,190,8.2,90
1507062903.68,74.57,69,moderate rain,0,180,7.2,90
1507066503.4,75.18,69,overcast clouds,0,180,5.1,90
1507070103.43,75.47,65,overcast clouds,0,190,6.7,90
1507073703.15,74.61,78,scattered clouds,0,190,5.1,40
