1506990302.95,77.32,42,clear sky,0,160,4.1,1
1506993904.21,74.8,44,clear sky,0,150,4.1,1
1506997508.02,73.47,56,clear sky,0,140,3.1,1
1507001103.03,72.28,53,clear sky,0,160,6.2,1
1507004703.76,71.24,56,clear sky,0,160,5.1,1
1507008303.51,71.64,68,clear sky,0,160,4.6,1
1507011904.81,70.14,73,clear sky,0,170,6.7,1
1507015503.0,69.4,73,clear sky,0,170,7.2,1
1507019103.74,68.72,73,clear sky,0,180,6.2,1
1507022703.57,67.62,77,clear sky,0,180,5.7,1
1507026306.16,67.98,77,broken clouds,0,170,3.6,75
1507029903.2,68.68,78,scattered clouds,0,170,5.7,40
1507033503.12,69.44,78,broken clouds,0,180,4.6,75
1507037103.14,70.5,78,overcast clouds,0,180,5.7,90
1507040703.89,71.58,73,overcast clouds,0,170,5.7,90
1507044303.4,73.72,69,overcast clouds,0,190,6.7,90
1507047903.53,76.23,65,thunderstorm,0,200,6.7,75
1507051503.35,76.98,65,overcast clouds,0,190,4.6,90
1507055103.47,76.6,65,overcast clouds,0,190,4.1,90
1507058702.87,75.94,78,haze,0,190,6.2,90
1507062303.71,75.2,88,moderate rain,0,180,4.1,90
1507065903.33,76.24,74,overcast clouds,0,180,4.6,90
1507069503.26,77.0,78,overcast clouds,0,190,4.1,90
1507073102.97,75.92,73,scattered clouds,0,190,3.6,40
