1491437703.68,45.72,87,moderate rain,0,10,9.3,90
1491441304.02,43.54,100,moderate rain,0,10,8.2,90
1491444903.83,42.82,87,light rain,0,360,9.3,90
1491448503.95,41.88,87,drizzle,0,350,6.2,90
1491452104.66,41.41,87,light rain,0,350,9.8,90
1491455703.95,41.47,93,light rain,0,350,8.7,90
1491459303.44,41.72,87,light rain,0,350,6.7,90
1491462903.31,42.1,87,light rain,0,340,5.7,90
1491466503.09,41.7,87,moderate rain,0,340,6.2,90
1491470102.75,41.68,81,light rain,0,330,7.7,90
1491473702.98,43.52,75,moderate rain,0,330,5.1,90
1491477303.6,43.86,75,light intensity drizzle,0,340,6.2,90
1491480902.99,43.18,75,overcast clouds,0,340,4.6,90
1491484503.36,43.16,75,overcast clouds,0,340,5.1,90
1491488103.02,44.22,70,broken clouds,0,330,4.6,75
1491491703.52,46.0,66,clear sky,0,320,4.6,1
1491495302.96,47.1,66,clear sky,0,330,6.2,1
1491498904.24,48.9,61,clear sky,0,330,5.7,1
1491502503.43,50.76,57,scattered clouds,0,320,4.6,40
1491506103.02,51.82,57,scattered clouds,0,320,4.6,40
1491509703.54,52.16,53,scattered clouds,0,320,5.1,40
1491513303.53,52.5,50,broken clouds,0,320,5.1,75
1491516905.4,52.84,43,broken clouds,0,340,6.7,75
1491520502.87,52.14,46,broken clouds,0,330,5.1,75
