1486539844.39,0,{},{}
1486541406.22,0,{},{}
1486545002.86,0,{},{}
1486548604.24,0,{},{}
1486552203.41,0,{},{}
1486555807.11,0,{},{}
1486559403.56,0,{},{}
1486563004.18,0,{},{}
1486566603.28,0,{},{}
1486570204.22,0,{},{}
1486573803.82,0,{},{}
1486577403.73,0,{},{}
1486581003.03,0,{},{}
1486584603.76,0,{},{}
1486588203.38,0,{},{}
1486591808.36,0,{},{}
1486595403.83,0,{},{}
1486599003.12,0,{},{}
1486602603.74,0,{},{}
1486606203.25,0,{},{}
1486609802.77,0,{},{}
1486613402.89,0,{},{}
1486617002.82,0,{},{}
1486620608.46,0,{},{}
1486624203.26,0,{},{}
1486627808.39,0,{},{}
1486631403.4,0,{},{}
1486635003.81,0,{},{}
1486638605.88,0,{},{}
1486642203.14,0,{},{}
1486645808.0,0,{},{}
1486649403.37,0,{},{}
1486653003.59,0,{},{}
1486656603.4,0,{},{}
1486660203.63,0,{},{}
1486663803.91,0,{},{}
1486667403.67,0,{},{}
1486671003.69,0,{},{}
1486674603.6,0,{},{}
1486678203.51,0,{},{}
1486681804.55,0,{},{}
1486685404.16,0,{},{}
1486689003.26,0,{},{}
1486692606.77,0,{},{}
1486696203.6,0,{},{}
1486699803.42,0,{},{}
1486703403.72,0,{},{}
1486707003.22,0,{},{}
1486710603.25,0,{},{}
1486714206.39,0,{},{}
1486717803.09,0,{},{}
1486721404.44,0,{},{}
1486725002.77,0,{},{}
1486728606.73,0,{},{}
1486732203.6,0,{},{}
1486735804.3,0,{},{}
1486739404.02,0,{},{}
1486743004.27,0,{},{}
1486746603.66,0,{},{}
1486750203.87,0,{},{}
1486753803.78,0,{},{}
1486757405.27,0,{},{}
1486761003.49,0,{},{}
1486764604.15,0,{},{}
1486768203.64,0,{},{}
1486771803.87,0,{},{}
1486775403.49,0,{},{}
1486779003.93,0,{},{}
1486782602.78,0,{},{}
1486786214.41,0,{},{}
1486789802.95,0,{},{}
1486793403.48,0,{},{}
1486797003.29,0,{},{}
1486800606.18,0,{},{}
1486804203.45,0,{},{}
1486807803.36,0,{},{}
1486811403.38,0,{},{}
1486815005.21,0,{},{}
1486818603.21,0,{},{}
1486822203.23,0,{},{}
1486825803.66,0,{},{}
1486829403.27,0,{},{}
1486833003.13,0,{},{}
1486836603.3,0,{},{}
1486840202.84,0,{},{}
1486843803.44,0,{},{}
1486847403.13,0,{},{}
1486851004.2,0,{},{}
1486854604.53,0,{},{}
1486858203.57,0,{},{}
1486861803.14,0,{},{}
1486865407.25,0.585,{u'3h': 0.585},{}
1486869003.37,0.585,{u'3h': 0.585},{}
1486872603.38,0.585,{u'3h': 0.585},{}
1486876204.11,1.145,{u'3h': 1.145},{}
1486879804.33,1.145,{u'3h': 1.145},{}
1486883403.54,1.145,{u'3h': 1.145},{}
1486887003.67,0.395,{u'3h': 0.395},{}
1486890602.97,0.395,{u'3h': 0.395},{}
1486894203.61,0.395,{u'3h': 0.395},{}
1486897803.22,0.37,{u'3h': 0.37},{}
1486901403.13,0.37,{u'3h': 0.37},{}
1486905009.38,0.37,{u'3h': 0.37},{}
1486908603.37,0.16,{u'3h': 0.16},{}
1486912203.19,0,{},{}
1486915805.25,0,{},{}
1486919403.64,0,{},{}
1486923008.23,0,{},{}
1486926604.08,0,{},{}
1486930203.89,0,{},{}
1486933803.7,0,{},{}
1486937403.72,0,{},{}
1486941008.22,0,{},{}
1486944603.34,0,{},{}
1486948208.36,0,{},{}
1486951803.92,0,{},{}
1486955402.92,0,{},{}
1486959008.63,0,{},{}
1486962603.98,0,{},{}
1486966208.22,0,{},{}
1486969803.49,0,{},{}
1486973404.53,0,{},{}
1486977008.93,0,{},{}
1486980603.44,0,{},{}
1486984208.31,0,{},{}
1486987802.83,0,{},{}
1486991403.4,0,{},{}
1486995007.49,0,{},{}
1486998603.75,0,{},{}
1487002202.93,0,{},{}
1487005802.89,0,{},{}
1487009407.37,0,{},{}
1487013003.59,0,{},{}
1487016605.67,0,{},{}
1487020208.5,0,{},{}
1487023803.13,0,{},{}
1487027403.05,0,{},{}
1487031003.7,0,{},{}
1487034603.51,0,{},{}
1487038208.54,0,{},{}
1487041804.44,0,{},{}
1487045403.43,0,{},{}
1487049003.25,0,{},{}
1487052605.76,0,{},{}
1487056205.46,0,{},{}
1487059806.08,0,{},{}
1487063408.32,0,{},{}
1487067003.36,0,{},{}
1487070603.73,0,{},{}
1487074206.36,0,{},{}
1487077803.4,0,{},{}
1487081403.22,0,{},{}
1487085003.24,0,{},{}
1487088604.41,0,{},{}
1487092204.41,0,{},{}
1487095803.4,0,{},{}
1487099407.65,0,{},{}
1487103006.72,0,{},{}
1487106603.0,0,{},{}
1487110203.06,0,{},{}
1487113803.89,0,{},{}
1487117408.14,0,{},{}
1487121003.26,0,{},{}
1487124604.98,0,{},{}
1487128203.16,0,{},{}
1487131808.31,0,{},{}
1487135403.51,0,{},{}
1487139003.53,0,{},{}
1487142608.54,0,{},{}
1487146204.28,0,{},{}
1487149808.54,0,{},{}
1487153408.39,0,{},{}
1487157003.72,0,{},{}
1487160604.29,0,{},{}
1487164203.85,0,{},{}
1487167802.93,0,{},{}
1487171403.48,0,{},{}
1487175004.01,0,{},{}
1487178602.88,0,{},{}
1487182208.27,0,{},{}
1487185803.86,0,{},{}
1487189404.49,0,{},{}
1487193003.27,0,{},{}
1487196608.28,0,{},{}
1487200203.06,0,{},{}
1487203808.38,0,{},{}
1487207403.15,0,{},{}
1487211003.68,0,{},{}
1487214608.03,0,{},{}
1487218204.03,0,{},{}
1487221808.51,0,{},{}
1487225403.65,0,{},{}
1487229003.45,0,{},{}
1487232604.5,0,{},{}
1487236203.84,0,{},{}
1487239803.27,0,{},{}
1487243403.13,0,{},{}
1487247004.11,0,{},{}
1487250603.68,0,{},{}
1487254203.49,0,{},{}
1487257803.05,0,{},{}
1487261403.55,0,{},{}
1487265003.53,0,{},{}
1487268604.37,0,{},{}
1487272202.86,0,{},{}
1487275803.01,0,{},{}
1487279403.1,0,{},{}
1487283003.34,0,{},{}
1487286603.44,0,{},{}
1487290210.42,0,{},{}
1487293803.06,0,{},{}
1487297403.71,0,{},{}
1487301008.46,0,{},{}
1487304603.54,0,{},{}
1487308203.59,0,{},{}
1487311808.49,0,{},{}
1487315403.59,0,{},{}
1487319004.14,0,{},{}
1487322603.1,0,{},{}
1487326203.33,0,{},{}
1487329803.04,0,{},{}
1487333403.68,0,{},{}
1487337004.1,0,{},{}
1487340603.32,0,{},{}
1487344203.83,0,{},{}
1487347839.08,0,{},{}
1487351406.33,0,{},{}
1487355004.5,0,{},{}
1487358603.09,0,{},{}
1487362203.1,0,{},{}
1487365804.05,0,{},{}
1487369409.9,0,{},{}
1487373002.97,0,{},{}
1487376604.0,0,{},{}
1487380203.45,0,{},{}
1487383804.36,0,{},{}
1487387403.03,0,{},{}
1487391003.75,0,{},{}
1487394603.68,0,{},{}
1487398203.49,0,{},{}
1487401803.12,0,{},{}
1487405403.65,0,{},{}
1487409003.05,0,{},{}
1487412604.38,0,{},{}
1487416203.18,0,{},{}
1487419807.96,0,{},{}
1487423402.88,0,{},{}
1487427008.64,0,{},{}
1487430602.97,0,{},{}
1487434213.52,0,{},{}
1487437802.99,0,{},{}
1487441403.1,0,{},{}
1487445003.34,0,{},{}
1487448602.81,0,{},{}
1487452204.37,0,{},{}
1487455803.29,0,{},{}
1487459407.81,0,{},{}
1487463008.39,0,{},{}
1487466618.79,0,{},{}
1487470208.53,0,{},{}
1487473803.49,0,{},{}
1487477407.67,0,{},{}
1487481003.61,0,{},{}
1487484603.3,0,{},{}
1487488208.07,0,{},{}
1487491804.08,0,{},{}
1487495407.86,0,{},{}
1487499002.8,0,{},{}
1487502603.53,0,{},{}
1487506204.67,0,{},{}
1487509803.35,0,{},{}
1487513408.38,0,{},{}
1487517003.68,0,{},{}
1487520604.25,0,{},{}
1487524202.81,0,{},{}
1487527803.65,0,{},{}
1487531403.13,0,{},{}
1487535003.89,0,{},{}
1487538603.75,0,{},{}
1487542203.49,0,{},{}
1487545803.52,0,{},{}
1487549403.45,0,{},{}
1487553003.78,0,{},{}
1487556608.71,0,{},{}
1487560203.5,0,{},{}
1487563805.05,0,{},{}
1487567403.54,0,{},{}
1487571003.29,0,{},{}
1487574608.31,0,{},{}
1487578203.52,0,{},{}
1487581807.59,0,{},{}
1487585406.6,0,{},{}
1487589003.1,0,{},{}
1487592604.47,0,{},{}
1487596203.37,0,{},{}
1487599802.85,0,{},{}
1487603403.63,0,{},{}
1487607004.88,0,{},{}
1487610603.71,0,{},{}
1487614203.1,0,{},{}
1487617802.89,0,{},{}
1487621403.58,0,{},{}
1487625008.2,0,{},{}
1487628605.08,0,{},{}
1487632203.66,0,{},{}
1487635808.05,0,{},{}
1487639403.25,0,{},{}
1487643008.88,0,{},{}
1487646603.1,0,{},{}
1487650203.63,0,{},{}
1487653808.37,1.545,{u'3h': 1.545},{}
1487657404.24,1.545,{u'3h': 1.545},{}
1487661004.56,1.545,{u'3h': 1.545},{}
1487664603.52,1.695,{u'3h': 1.695},{}
1487668202.92,1.695,{u'3h': 1.695},{}
1487671804.5,1.695,{u'3h': 1.695},{}
1487675403.38,0,{},{}
1487679007.66,0,{},{}
1487682603.61,0,{},{}
1487686203.62,0,{},{}
1487689802.88,0,{},{}
1487693403.04,0,{},{}
1487697004.09,0,{},{}
1487700603.27,0,{},{}
1487704203.08,0,{},{}
1487707813.76,0,{},{}
1487711403.55,0,{},{}
1487715008.03,0,{},{}
1487718603.07,0,{},{}
1487722203.58,0,{},{}
1487725803.62,0,{},{}
1487729403.65,0,{},{}
1487733003.27,0,{},{}
1487736604.74,0,{},{}
1487740203.89,0,{},{}
1487743803.67,0,{},{}
1487747403.53,0,{},{}
1487751003.55,0,{},{}
1487754603.35,0,{},{}
1487758208.53,0,{},{}
1487761803.39,0,{},{}
1487765405.81,0,{},{}
1487769003.32,0,{},{}
1487772603.45,0,{},{}
1487776208.77,0,{},{}
1487779810.43,0,{},{}
1487783403.51,0,{},{}
1487787005.06,0,{},{}
1487790603.16,0,{},{}
1487794202.99,0,{},{}
1487797803.79,0,{},{}
1487801405.76,0,{},{}
1487805003.72,0,{},{}
1487808602.91,0,{},{}
1487812202.83,0,{},{}
1487815805.11,0,{},{}
1487819403.69,0,{},{}
1487823003.91,0,{},{}
1487826602.8,0,{},{}
1487830208.13,0,{},{}
1487833804.05,0,{},{}
1487837403.46,0,{},{}
1487841003.08,0,{},{}
1487844604.09,0,{},{}
1487848203.2,0,{},{}
1487851806.72,0,{},{}
1487855403.87,0,{},{}
1487859004.43,0,{},{}
1487862603.6,0,{},{}
1487866203.01,0,{},{}
1487869834.56,0,{},{}
1487873405.48,0,{},{}
1487877003.66,0,{},{}
1487880604.62,0,{},{}
1487884203.3,0,{},{}
1487887803.12,0,{},{}
1487891407.7,0,{},{}
1487895004.31,0,{},{}
1487898608.09,0,{},{}
1487902203.29,0,{},{}
1487905802.79,0,{},{}
1487909408.45,0,{},{}
1487913004.17,0,{},{}
1487916603.27,0,{},{}
1487920203.7,0,{},{}
1487923803.41,0,{},{}
1487927403.02,0,{},{}
1487931004.99,0,{},{}
1487934608.28,0,{},{}
1487938203.82,0,{},{}
1487941803.5,0,{},{}
1487945403.15,0,{},{}
1487949003.1,0,{},{}
1487952608.04,0,{},{}
1487956203.59,0,{},{}
1487959803.4,0,{},{}
1487963403.27,0,{},{}
1487967003.54,0,{},{}
1487970605.12,0,{},{}
1487974204.72,0,{},{}
1487977803.88,0,{},{}
1487981403.72,0,{},{}
1487985003.66,0,{},{}
1487988604.26,0,{},{}
1487992204.49,0,{},{}
1487995803.49,0,{},{}
1487999403.7,0,{},{}
1488003004.95,0,{},{}
1488006602.82,0,{},{}
1488010203.66,0,{},{}
1488013804.13,0,{},{}
1488017405.88,0,{},{}
1488021002.89,0,{},{}
1488024604.03,0,{},{}
1488028204.05,0,{},{}
1488031803.36,0,{},{}
1488035403.98,0,{},{}
1488039005.35,0,{},{}
1488042603.5,0,{},{}
1488046206.85,0,{},{}
1488049803.36,0,{},{}
1488053403.05,0,{},{}
1488057008.3,0,{},{}
1488060604.41,0,{},{}
1488064203.71,0,{},{}
1488067803.83,0,{},{}
1488071403.36,0,{},{}
1488075004.08,0,{},{}
1488078603.38,0,{},{}
1488082204.35,0,{},{}
1488085808.53,0,{},{}
1488089403.1,0,{},{}
1488093003.86,0,{},{}
1488096604.09,0,{},{}
1488100208.13,0,{},{}
1488103804.53,0,{},{}
1488107403.73,0,{},{}
1488111004.25,0,{},{}
1488114603.55,0,{},{}
1488118203.18,0,{},{}
1488121808.38,0,{},{}
1488125406.49,0,{},{}
1488129003.63,0,{},{}
1488132603.04,0,{},{}
1488136203.77,0,{},{}
1488139803.66,0,{},{}
1488143403.92,0,{},{}
1488147004.43,0,{},{}
1488150603.23,0,{},{}
1488154208.17,0,{},{}
1488157803.28,0,{},{}
1488161403.79,0,{},{}
1488165002.87,0,{},{}
1488168603.23,0,{},{}
1488172207.94,0,{},{}
1488175803.97,0,{},{}
1488179403.48,0,{},{}
1488183003.25,0,{},{}
1488186603.41,0,{},{}
1488190208.13,0,{},{}
1488193803.33,0,{},{}
1488197403.35,0,{},{}
1488201003.79,0,{},{}
1488204606.62,0,{},{}
1488208203.4,0,{},{}
1488211804.24,0,{},{}
1488215404.46,0,{},{}
1488219003.76,0,{},{}
1488222603.57,0,{},{}
1488226206.26,0,{},{}
1488229803.35,0,{},{}
1488233403.49,0,{},{}
1488237003.12,0,{},{}
1488240603.37,0,{},{}
1488244207.95,0,{},{}
1488247804.03,0,{},{}
1488251404.83,0,{},{}
1488255003.95,0,{},{}
1488258608.66,0,{},{}
1488262204.42,0,{},{}
1488265803.22,0,{},{}
1488269403.51,0,{},{}
1488273003.23,0,{},{}
1488276610.21,0,{},{}
1488280203.21,0,{},{}
1488283804.91,0,{},{}
1488287402.89,0,{},{}
1488291005.97,0,{},{}
1488294603.85,0,{},{}
1488298203.86,0,{},{}
1488301803.16,0,{},{}
1488305404.41,0,{},{}
1488309003.42,0,{},{}
1488312603.54,0,{},{}
1488316204.79,0,{},{}
1488319803.4,0,{},{}
1488323403.28,0,{},{}
1488327003.39,0,{},{}
1488330603.82,0,{},{}
1488334204.56,0,{},{}
1488337803.18,0,{},{}
1488341405.02,0,{},{}
1488345002.88,0,{},{}
1488348603.5,0,{},{}
1488352203.64,0,{},{}
1488355808.42,0,{},{}
1488359403.06,0,{},{}
1488363003.59,0,{},{}
1488366603.58,0,{},{}
1488370204.85,0,{},{}
1488373805.11,0,{},{}
1488377404.26,0,{},{}
1488381005.29,0,{},{}
1488384603.89,0,{},{}
1488388207.81,0,{},{}
1488391804.15,0,{},{}
1488395404.15,0,{},{}
1488399008.16,0,{},{}
1488402603.62,0,{},{}
1488406208.41,0,{},{}
1488409803.52,0,{},{}
1488417003.85,0,{},{}
1488420604.62,0,{},{}
1488424210.15,0,{},{}
1488427803.51,0,{},{}
1488431403.61,0,{},{}
1488435003.75,0,{},{}
1488438603.46,0,{},{}
