1486772703.82,46.9,76,clear sky,0,210.501,5.9,8
1486776303.5,46.9,76,clear sky,0,210.501,5.9,8
1486779904.14,45.31,79,scattered clouds,0,214.004,6.26,36
1486783503.34,45.31,79,scattered clouds,0,214.004,6.26,36
1486787104.48,45.31,79,scattered clouds,0,214.004,6.26,36
1486790703.67,44.25,81,clear sky,0,221.501,5.57,0
1486794304.8,44.25,81,clear sky,0,221.501,5.57,0
1486797903.3,44.25,81,clear sky,0,221.501,5.57,0
1486801503.43,43.12,84,few clouds,0,218.004,4.76,24
1486805103.76,43.12,84,few clouds,0,218.004,4.76,24
1486808703.52,43.12,84,few clouds,0,218.004,4.76,24
1486812304.62,41.81,87,clear sky,0,208.503,4.26,8
1486815903.2,41.81,87,clear sky,0,208.503,4.26,8
1486819503.12,41.81,87,clear sky,0,208.503,4.26,8
1486823102.84,47.31,92,scattered clouds,0,196.5,3.63,36
1486826703.57,46.79,88,clear sky,0,200.002,2.68,8
1486830303.28,46.79,88,clear sky,0,200.002,2.68,8
1486833903.29,57.16,71,clear sky,0,216,2.94,1
1486837503.1,61.96,91,scattered clouds,0,216,2.94,36
1486841103.63,61.96,91,scattered clouds,0,216,2.94,36
1486844704.27,65.42,81,scattered clouds,0,151.506,1.66,36
1486848303.07,65.42,81,scattered clouds,0,151.506,1.66,36
1486851903.39,65.42,81,scattered clouds,0,151.506,1.66,36
1486855503.61,58.43,91,overcast clouds,0,98.5007,1.38,92
