1495584904.93,59.74,93,light rain,0,290,1.5,90
1495588503.4,59.34,87,light rain,0,320,1.5,90
1495592103.11,58.66,100,light intensity drizzle,0,336.5,3.41,90
1495595704.04,57.92,100,light rain,0,336.5,3.41,40
1495599303.56,57.22,93,scattered clouds,0,336.5,3.41,40
1495602902.77,57.2,93,clear sky,0,325.001,3.96,1
1495606503.11,55.76,93,scattered clouds,0,325.001,3.96,40
1495610103.22,55.4,100,mist,0,325.001,3.96,90
1495613703.85,55.4,100,mist,0,326.503,3.71,75
1495617303.52,54.0,100,overcast clouds,0,326.503,3.71,90
1495620903.07,52.9,100,mist,0,326.503,3.71,90
1495624503.6,52.52,100,mist,0,329.5,3.99,90
1495628103.22,52.14,100,mist,0,329.5,3.99,90
1495631704.37,53.22,100,mist,0,330,1.5,90
1495635302.89,55.71,93,overcast clouds,0,360,3.6,90
1495638903.68,57.51,87,overcast clouds,0,10,4.1,90
1495642503.7,59.72,77,overcast clouds,0,360,3.6,90
1495646103.72,61.14,77,broken clouds,0,10,4.6,75
1495649703.64,63.34,68,broken clouds,0,360,4.1,75
1495653303.45,64.74,68,broken clouds,0,10,6.7,75
1495656903.48,64.04,68,broken clouds,0,10,4.6,75
1495660505.23,64.78,77,overcast clouds,0,360,5.7,90
1495664103.19,63.68,77,overcast clouds,0,360,6.7,90
1495667703.72,62.24,82,light rain,0,320,5.1,90
